title,Level,id,subject
CK-12 Earth Science High School,Undergraduate,4520b3fff6601c1fa877240acc0195d3,Science
Engineering for High School,Upper Secondary | Undergraduate,4520b3fff6601c1fa877240acc019b9f,Science
Sumar y Restar 05 - Restando 14-6,Lower Primary,4520b3fff6601c1fa877240acc01a179,Math
Sumar y Restar 06 - Sumando numeros de tres digitos,Lower Primary,4520b3fff6601c1fa877240acc01a1c5,Math
Sumar y Restar 07 - por que funciona reagrupar,Lower Primary,4520b3fff6601c1fa877240acc01b0e8,Math
Sumar y Restar 08 - Sumando numeros de tres digitos pidiendo prestado,Lower Primary,4520b3fff6601c1fa877240acc01b401,Math
Sumar y Restar 09 - Sumando numero de 4 digitos o mas,Lower Primary,4520b3fff6601c1fa877240acc01b9e4,Math
Sumar y Restar 10 - Restando numeros de dos digitos sin pedir prestado,Lower Primary,4520b3fff6601c1fa877240acc01c918,Math
Sumar y Restar 11 - Restar reagrupando (pidiendo prestado),Lower Primary,4520b3fff6601c1fa877240acc01ce2d,Math
Sumar y Restar 12 - Restar numeros de tres digitos con reagrupacion,Lower Primary,4520b3fff6601c1fa877240acc01d1a3,Math
"Equations and Inequalities 01 - Variables, Expressions and Equations",Upper Primary,4520b3fff6601c1fa877240acc01db6c,Math
Sumar y Restar 13 - Restando numeros de 3 digitos tomando prestado,Lower Primary,4520b3fff6601c1fa877240acc01e453,Math
Equations and Inequalities 02 - Testing Solutions to Equations,Upper Primary,4520b3fff6601c1fa877240acc01f037,Math
Sumar y Restar 14 - Restando: reagrupando dos veces,Lower Primary,4520b3fff6601c1fa877240acc01f41a,Math
Sumar y Restar 15 - Restando: reagrupando desde cero,Lower Primary,4520b3fff6601c1fa877240acc01f548,Math
Sumar y Restar 16 - Restando: pididendo prestado una vez Ejemplo 1,Lower Primary,4520b3fff6601c1fa877240acc01fac1,Math
Multiplicacion y Division 01 - Introduccion a la multiplicacion,Lower Primary,4520b3fff6601c1fa877240acc02073f,Math
Equations and Inequalities 03 - Why We Do the Same Things to Both Sides - Simple Equations,Upper Primary,4520b3fff6601c1fa877240acc0207ae,Math
Multiplicacion y Division 02 - La multiplicacion vista como grupos de objetos,Lower Primary,4520b3fff6601c1fa877240acc0212d1,Math
Equations and Inequalities 04 - Representing a Relationship with a Simple Equations,Upper Primary,4520b3fff6601c1fa877240acc022178,Math
Multiplicacion y Division 03 - Mas sobre la multiplicacion,Lower Primary,4520b3fff6601c1fa877240acc022f7f,Math
Equations and Inequalities 05 - One Step Equation Intuition,Upper Primary,4520b3fff6601c1fa877240acc0235cb,Math
Multiplicacion y Division 04 - La idea de la division,Lower Primary,4520b3fff6601c1fa877240acc023fc3,Math
Equations and Inequalities 06 - One Step Equation Intuition Introduction,Upper Primary,4520b3fff6601c1fa877240acc0241eb,Math
Equations and Inequalities 07 - Dividing from Both Sides of an Equation,Upper Primary,4520b3fff6601c1fa877240acc024ed9,Math
Equations and Inequalities 08 - Adding and Subtracting from Both Sides of an Equation,Upper Primary,4520b3fff6601c1fa877240acc02533c,Math
Multiplicacion y Division 05 - La multiplicacion basica,Lower Primary,4520b3fff6601c1fa877240acc025b35,Math
Equations and Inequalities 09 - Simple Equations in the Form x+a=b,Upper Primary,4520b3fff6601c1fa877240acc026054,Math
Equations and Inequalities 10 - Simple Equations Examples Following a Variety of Forms,Upper Primary,4520b3fff6601c1fa877240acc0260c4,Math
Multiplicacion y Division 06 - Las tablas de multiplicacion 1-9,Lower Primary,4520b3fff6601c1fa877240acc0269cd,Math
Equations and Inequalities 11 - Simple Equations of the Form ax=b,Upper Primary,4520b3fff6601c1fa877240acc026fb2,Math
Equations and Inequalities 12 - Simple Equations of the Form x/a=b,Upper Primary,4520b3fff6601c1fa877240acc026fcd,Math
Multiplicacion y Division 07 - Formas de representar la multiplicacion,Lower Primary,4520b3fff6601c1fa877240acc026fd2,Math
Equations and Inequalities 13 - Testing Solutions to Inequalities,Upper Primary,4520b3fff6601c1fa877240acc027a98,Math
Equations and Inequalities 14 - Inequalities: Plotting on a Number Line,Upper Primary,4520b3fff6601c1fa877240acc028925,Math
Multiplicacion y Division 08 - Las tablas de multiplicacion 10-12,Lower Primary,4520b3fff6601c1fa877240acc028af5,Math
Equations and Inequalities 15 - A Simple Inequality: Plotting on a Number Line,Upper Primary,4520b3fff6601c1fa877240acc029a72,Math
Equations and Inequalities 16 - Dependent and Independent Variables Exercise: The Basics,Upper Primary,4520b3fff6601c1fa877240acc02a126,Math
Equations and Inequalities 17 - Dependent and Independent Variable Exercise: Graph the Equation,Upper Primary,4520b3fff6601c1fa877240acc02b0ee,Math
Equations and Inequalities 18 - Dependent and Independent Variable Exercise: Express the Graph as an Equation,Upper Primary,4520b3fff6601c1fa877240acc02bf41,Math
Geometry 01 - Perimeter and Area: The Basics,Upper Primary,4520b3fff6601c1fa877240acc02c0da,Math
Geometry 02 - Area of Triangle in Grid,Upper Primary,4520b3fff6601c1fa877240acc02c224,Math
Geometry 03 - Area of a Parallelogram,Upper Primary,4520b3fff6601c1fa877240acc02cda3,Math
Geometry 04 - Area of a Trapezoid,Upper Primary,4520b3fff6601c1fa877240acc02d569,Math
Geometry 05 - Area of a Kite,Upper Primary,4520b3fff6601c1fa877240acc02e289,Math
Geometry 06 - Finding Area by Rearranging Parts,Upper Primary,4520b3fff6601c1fa877240acc02e9af,Math
Geometry 07 - Finding Area by Breaking up a Shape,Upper Primary,4520b3fff6601c1fa877240acc02eedf,Math
Geometry 08 - Area of a Strange Quadrilateral,Upper Primary,4520b3fff6601c1fa877240acc02ef00,Math
Geometry 09 - Volume of a Rectangular Prism: Fractional Dimensions,Upper Primary,4520b3fff6601c1fa877240acc02f141,Math
Geometry 10 - Volume of a Rectangular Prism: Fractional Cubes,Upper Primary,4520b3fff6601c1fa877240acc02f43a,Math
Geometry 11 - Volume of a Rectangular Prism: Word Problem,Upper Primary,4520b3fff6601c1fa877240acc02ff1a,Math
Geometry 12 - Nets of Polyhedra,Upper Primary,4520b3fff6601c1fa877240acc03096b,Math
Geometry 13 - Finding Surface Area: Nets of Polyhedra,Upper Primary,4520b3fff6601c1fa877240acc031592,Math
Geometry 14 - Parallelogram on the Coordinate Plane,Upper Primary,4520b3fff6601c1fa877240acc0315f1,Math
Geometry 15 - Quadrilateral on the Coordinate Plane,Upper Primary,4520b3fff6601c1fa877240acc031b6f,Math
Data and Statistics 01 - Ways to Represent Data,Upper Primary,4520b3fff6601c1fa877240acc03265f,Math
Data and Statistics 02 - Frequency Tables and Dot Plots,Upper Primary,4520b3fff6601c1fa877240acc03363a,Math
Data and Statistics 03 - Statistical Questions,Upper Primary,4520b3fff6601c1fa877240acc034343,Math
Data and Statistics 04 - Histograms,Upper Primary,4520b3fff6601c1fa877240acc034f4b,Math
Data and Statistics 05 - Interpreting Histograms,Upper Primary,4520b3fff6601c1fa877240acc0352bd,Math
"Data and Statistics 06 - Statistics Intro: Mean, Median and Mode",Upper Primary,4520b3fff6601c1fa877240acc03601b,Math
"Data and Statistics 07 - Finding Mean, Median and Mode",Upper Primary,4520b3fff6601c1fa877240acc036fde,Math
Data and Statistics 08 - Using Mean to Find Missing Value,Upper Primary,4520b3fff6601c1fa877240acc0378be,Math
Data and Statistics 09 - Median and Range Puzzle,Upper Primary,4520b3fff6601c1fa877240acc0382bd,Math
Data and Statistics 10 - Box and Whisker Plots,Upper Primary,4520b3fff6601c1fa877240acc0389ef,Math
Data and Statistics 11 - Constructing a Box and Whisker Plot,Upper Primary,4520b3fff6601c1fa877240acc03955d,Math
Data and Statistics 12 - Box and Whisker Plot Exercise Example,Upper Primary,4520b3fff6601c1fa877240acc03a01f,Math
Data and Statistics 13 - Another Example Constructing Box Plots,Upper Primary,4520b3fff6601c1fa877240acc03a545,Math
Data and Statistics 14 - Interpreting Box Plots,Upper Primary,4520b3fff6601c1fa877240acc03aa8f,Science
Data and Statistics 15 - Mean Absolute Deviation,Upper Primary,4520b3fff6601c1fa877240acc03adeb,Math
Data and Statistics 16 - Mean Absolute Deviation Example,Upper Primary,4520b3fff6601c1fa877240acc03b83c,Math
Data and Statistics 17 - Shapes of Distribution,Upper Primary,4520b3fff6601c1fa877240acc03bdda,Math
Multiplicacion y Division 09 - Division 1,Lower Primary,4520b3fff6601c1fa877240acc03e39d,Math
Multiplicacion y Division 10 - Diferentes maneras de expresar la division,Lower Primary,4520b3fff6601c1fa877240acc03e486,Math
Multiplicacion y Division 11 - Ejemplo de problema de division,Lower Primary,4520b3fff6601c1fa877240acc03f1f8,Math
Multiplicacion y Division 12 - Ejemplo de problema de multiplicacion,Lower Primary,4520b3fff6601c1fa877240acc04006d,Math
Multiplicacion y Division 13 - Multiplicando multiplos de 10,Lower Primary,4520b3fff6601c1fa877240acc040d0d,Math
Multiplicacion y Division 14 - Multiplicando 2 digitos por 1 digito,Lower Primary,4520b3fff6601c1fa877240acc041b27,Math
Multiplicacion y Division 15 - Multiplicando 3 digitos por 1 digito,Lower Primary,4520b3fff6601c1fa877240acc042587,Math
Multiplicacion y Division 16 - Multiplicando 2 digitos por 1 digito con transporte,Lower Primary,4520b3fff6601c1fa877240acc042f7b,Math
Multiplicacion y Division 19 - Multiplicando 2 digitos por 2 digitos,Lower Primary,4520b3fff6601c1fa877240acc044a39,Math
Multiplicacion y Division 18 - Multiplicando 4 digitos por 1 digito con transporte,Lower Primary,4520b3fff6601c1fa877240acc044caa,Math
Multiplicacion y Division 17 - Multiplicando 3 digitos por un digito con transporte,Lower Primary,4520b3fff6601c1fa877240acc0451bf,Math
Multiplicacion y Division 20 - Multiplicando 2 digitos por 2 digitos Ejemplo,Lower Primary,4520b3fff6601c1fa877240acc045ca9,Math
Multiplicacion y Division 21 - Multiplicacion de numeros de varios digitos,Lower Primary,4520b3fff6601c1fa877240acc045cd3,Math
Multiplicacion y Division 22 - Introduccion a las divisiones largas,Lower Primary,4520b3fff6601c1fa877240acc046952,Math
Multiplicacion y Division 23 - Introduccion a los sobrantes,Lower Primary,4520b3fff6601c1fa877240acc046d2a,Math
Multiplicacion y Division 24 - Ejemplo de division larga con sobrantes,Lower Primary,4520b3fff6601c1fa877240acc0473b5,Math
Multiplicacion y Division 25 - Dividiendo entre dos digitos,Lower Primary,4520b3fff6601c1fa877240acc048234,Math
Numeros negativos y valor absoluto 01 - Introduccion a los numeros negativos,Lower Primary,4520b3fff6601c1fa877240acc04b864,Math
Numeros negativos y valor absoluto 02 - Numeros negativos en la recta numerica,Lower Primary,4520b3fff6601c1fa877240acc04bfb0,Math
Numeros negativos y valor absoluto 03 - Ordenando numeros negativos,Lower Primary,4520b3fff6601c1fa877240acc04c3c1,Math
Numeros negativos y valor absoluto 04 - Sumando numeros negativos,Lower Primary,4520b3fff6601c1fa877240acc04cc8e,Math
Numeros negativos y valor absoluto 05 - Sumando numeros con signos diferentes,Lower Primary,4520b3fff6601c1fa877240acc04db78,Math
Numeros negativos y valor absoluto 06 - Sumar y restar numeros negativos,Lower Primary,4520b3fff6601c1fa877240acc04e167,Math
Numeros negativos y valor absoluto 07 - Restando un negativo = sumando un positivo,Lower Primary,4520b3fff6601c1fa877240acc04ecdb,Math
Numeros negativos y valor absoluto 08 - Problemas de numeros negativos,Lower Primary,4520b3fff6601c1fa877240acc04f9b6,Math
Numeros negativos y valor absoluto 09 - Multiplicando numeros negativos y positivos,Lower Primary,4520b3fff6601c1fa877240acc050166,Math
Don Quijote ,Graduate,4520b3fff6601c1fa877240acc0516ce,Literature
"Rates, Proportional Relationships, and Ratios 01 - Rate Problems Using Fractions",Lower Secondary,4520b3fff6601c1fa877240acc051bb7,Math
"Rates, Proportional Relationships, and Ratios 02 - Unit Cost Problem Using Fractions",Lower Secondary,4520b3fff6601c1fa877240acc05297b,Math
"Rates, Proportional Relationships, and Ratios 03 - Finding Average Speed or Rate",Lower Secondary,4520b3fff6601c1fa877240acc05356a,Literature
"Rates, Proportional Relationships, and Ratios 04 - Multiple Rates Word Problem",Lower Secondary,4520b3fff6601c1fa877240acc053a08,Math
A First Spanish Reader,Lower Secondary,4520b3fff6601c1fa877240acc054464,Literature
"Rates, Proportional Relationships, and Ratios 05 - Analyzing and Identifying Proportional Relationships",Lower Secondary,4520b3fff6601c1fa877240acc054891,Math
"Rates, Proportional Relationships, and Ratios 06 - Analyzing Proportional Relationships in a Graph",Lower Secondary,4520b3fff6601c1fa877240acc054b43,Math
"Rates, Proportional Relationships, and Ratios 07 - Analyzing Proportional Relationships from a Table",Lower Secondary,4520b3fff6601c1fa877240acc05579d,Math
Spanish Tales for Beginners,Upper Primary,4520b3fff6601c1fa877240acc055c48,Literature
"Rates, Proportional Relationships, and Ratios 08 - Comparing Proportional Relationships",Lower Secondary,4520b3fff6601c1fa877240acc055d72,Math
"Rates, Proportional Relationships, and Ratios 09 - Constructing an Equation for a Proportional Relationship",Lower Secondary,4520b3fff6601c1fa877240acc056107,Math
Numeros negativos y valor absoluto 10 - Por que un numero negativo por un numero positivo es un numero positivo,Upper Primary,4520b3fff6601c1fa877240acc0567e0,Math
"Rates, Proportional Relationships, and Ratios 10 - Writing Proportions",Lower Secondary,4520b3fff6601c1fa877240acc056e4f,Math
Numeros negativos y valor absoluto 11 - Sentido intuitivo de multiplicar numeros negativos,Upper Primary,4520b3fff6601c1fa877240acc057090,Math
"Rates, Proportional Relationships, and Ratios 11 - Solve a Proportion with an Unknown Variable",Lower Secondary,4520b3fff6601c1fa877240acc05714b,Math
Numeros negativos y valor absoluto 12 - Dividiendo numeros positivos y negativos,Upper Primary,4520b3fff6601c1fa877240acc057b31,Math
"Rates, Proportional Relationships, and Ratios 12 - Solve a Proportion with an Unknown Variable World Problem",Lower Secondary,4520b3fff6601c1fa877240acc0584d1,Math
"Rates, Proportional Relationships, and Ratios 13 - Constructing Equations from Proportions to Solve Problems",Lower Secondary,4520b3fff6601c1fa877240acc058bb0,Math
Numeros negativos y valor absoluto 13 - Valor absoluto y rectas numericas,Upper Primary,4520b3fff6601c1fa877240acc05933e,Math
Negative Numbers: Addition and Subtraction 01 - Adding Negative Numbers,Lower Secondary,4520b3fff6601c1fa877240acc05992f,Math
Numeros negativos y valor absoluto 14 - Del valor absoluto mas pequeno al mas grande,Upper Primary,4520b3fff6601c1fa877240acc05a3a5,Math
Negative Numbers: Addition and Subtraction 02 - Adding Numbers with Different Signs,Lower Secondary,4520b3fff6601c1fa877240acc05afbd,Math
Numeros negativos y valor absoluto 15 - Valor absoluto de numeros enteros,Upper Primary,4520b3fff6601c1fa877240acc05b87e,Math
Numeros negativos y valor absoluto 16 - Comparando valores absolutos,Upper Primary,4520b3fff6601c1fa877240acc05be4f,Math
Negative Numbers: Addition and Subtraction 03 - Learn How to Add and Subtract Negative Numbers,Lower Secondary,4520b3fff6601c1fa877240acc05c5d5,Math
Numeros negativos y valor absoluto 17 - Problemas de valor absoluto,Upper Primary,4520b3fff6601c1fa877240acc05d136,Math
Negative Numbers: Addition and Subtraction 04 - Subtracting a Negative = Adding a Positive,Lower Secondary,4520b3fff6601c1fa877240acc05dd30,Math
Negative Numbers: Addition and Subtraction 05 - Negative Number Practice,Lower Secondary,4520b3fff6601c1fa877240acc05eb20,Math
Negative Numbers: Addition and Subtraction 06 - Even More Negative Number Practice,Lower Secondary,4520b3fff6601c1fa877240acc05f0a9,Math
Negative Numbers: Addition and Subtraction 07 - Adding Negative Numbers on Number Line Examples,Lower Secondary,4520b3fff6601c1fa877240acc0604a4,Math
Negative Numbers: Addition and Subtraction 08 - Integer Equations to Describe Diagram,Lower Secondary,4520b3fff6601c1fa877240acc062665,Math
Negative Numbers: Addition and Subtraction 09 - Interpreting Integer Expressions,Lower Secondary,4520b3fff6601c1fa877240acc062df6,Math
Negative Numbers: Addition and Subtraction 10 - Adding Fractions with Different Signs,Lower Secondary,4520b3fff6601c1fa877240acc0639cc,Math
"Negative Numbers: Addition and Subtraction 11 - Adding, Subtracting Fractions",Lower Secondary,4520b3fff6601c1fa877240acc063ac7,Math
An Elementary Spanish Reader,Upper Primary,4520b3fff6601c1fa877240acc0648ce,Literature
Negative Numbers: Addition and Subtraction 12 - Negative Number Word Problem,Lower Secondary,4520b3fff6601c1fa877240acc064e47,Math
Negative Numbers: Addition and Subtraction 13 - Finding Initial Temperature from Temperature Changes,Lower Secondary,4520b3fff6601c1fa877240acc0655b2,Math
Decimales 01- Valor posicional de los decimales,Upper Primary,4520b3fff6601c1fa877240acc065ef0,Math
Negative Numbers: Addition and Subtraction 14 - Interpreting Negative Number Statements,Lower Secondary,4520b3fff6601c1fa877240acc0666ea,Math
Decimales 02 - Escribiendo decimales con palabras,Upper Primary,4520b3fff6601c1fa877240acc0670fc,Math
Negative Numbers: Addition and Subtraction 15 - Absolute Value as Distance Between Numbers,Lower Secondary,4520b3fff6601c1fa877240acc067879,Math
